scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
no_fusion_matched,0,0.0,0,5.371,4.852,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,122.904,10.023,58.483,uav_2,10.023,False,False,False,False,False
no_fusion_matched,0,0.0,1,4.843,15.368,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,3,0,115.908,10.325,51.908,uav_3,10.325,False,False,False,False,False
no_fusion_matched,0,0.0,2,15.392,5.08,86.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,1,0,110.44,10.023,51.706,uav_0,10.023,False,False,False,False,False
no_fusion_matched,0,0.0,3,15.168,15.363,90.0,86.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,102.905,10.286,44.122,uav_2,10.286,False,False,False,False,False
no_fusion_matched,1,0.2,0,5.742,4.7,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,122.742,10.042,58.331,uav_2,10.042,False,False,False,False,False
no_fusion_matched,1,0.2,1,5.111,15.664,90.0,94.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,115.51,10.2,51.515,uav_3,10.2,False,False,False,False,False
no_fusion_matched,1,0.2,2,15.771,5.207,86.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,110.1,10.042,51.374,uav_0,10.042,False,False,False,False,False
no_fusion_matched,1,0.2,3,15.311,15.737,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,3,0,102.545,10.2,43.758,uav_1,10.2,False,False,False,False,False
no_fusion_matched,2,0.4,0,5.974,4.375,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,3,0,122.802,10.213,58.403,uav_2,10.213,False,False,False,False,False
no_fusion_matched,2,0.4,1,4.862,15.977,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,3,0,115.482,10.514,51.524,uav_3,10.514,False,False,False,False,False
no_fusion_matched,2,0.4,2,16.139,5.365,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,3,0,109.744,10.213,51.026,uav_0,10.213,False,False,False,False,False
no_fusion_matched,2,0.4,3,15.375,16.131,90.0,86.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,no_fusion,avoidance,2,0,102.228,10.514,43.435,uav_1,10.514,False,False,False,False,False
no_fusion_matched,3,0.6,0,6.349,4.236,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,2,0,122.63,10.243,58.243,uav_2,10.243,False,False,False,False,False
no_fusion_matched,3,0.6,1,4.64,16.31,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,2,0,115.421,10.838,51.502,uav_3,10.838,False,False,False,False,False
no_fusion_matched,3,0.6,2,16.513,5.506,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,2,0,109.397,10.243,50.687,uav_0,10.243,False,False,False,False,False
no_fusion_matched,3,0.6,3,15.476,16.518,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,no_fusion,avoidance,2,0,101.89,10.838,43.093,uav_1,10.838,False,False,False,False,False
